0.1 0
0.100203 0
0.100406 0
0.10061 0
0.100814 0
0.101018 0
0.101223 0
0.101428 0
0.101634 0
0.10184 0
0.102046 0
0.102253 0
0.102461 0
0.102668 0
0.102877 0
0.103085 0
0.103294 0
0.103504 0
0.103714 0
0.103924 0
0.104135 0
0.104346 0
0.104557 0
0.104769 0
0.104982 0
0.105195 0
0.105408 0
0.105622 0
0.105836 0
0.106051 0
0.106266 0
0.106481 0
0.106697 0
0.106913 0
0.10713 0
0.107347 0
0.107565 0
0.107783 0
0.108002 0
0.108221 0
0.10844 0
0.10866 0
0.10888 0
0.109101 0
0.109323 0
0.109544 0
0.109766 0
0.109989 0
0.110212 0
0.110435 0
0.110659 0
0.110884 0
0.111109 0
0.111334 0
0.11156 0
0.111786 0
0.112013 0
0.11224 0
0.112467 0
0.112695 0
0.112924 0
0.113153 0
0.113382 0
0.113612 0
0.113843 0
0.114073 0
0.114305 0
0.114537 0
0.114769 0
0.115002 0
0.115235 0
0.115468 0
0.115703 0
0.115937 0
0.116172 0
0.116408 0
0.116644 0
0.11688 0
0.117117 0
0.117355 0
0.117593 0
0.117831 0
0.11807 0
0.11831 0
0.11855 0
0.11879 0
0.119031 0
0.119272 0
0.119514 0
0.119756 0
0.119999 0
0.120243 0
0.120486 0
0.120731 0
0.120976 0
0.121221 0
0.121467 0
0.121713 0
0.12196 0
0.122207 0
0.122455 0
0.122703 0
0.122952 0
0.123201 0
0.123451 0
0.123702 0
0.123952 0
0.124204 0
0.124456 0
0.124708 0
0.124961 0
0.125214 0
0.125468 0
0.125723 0
0.125978 0
0.126233 0
0.126489 0
0.126745 0
0.127002 0
0.12726 0
0.127518 0
0.127777 0
0.128036 0
0.128295 0
0.128556 0
0.128816 0
0.129077 0
0.129339 0
0.129601 0
0.129864 0
0.130128 0
0.130391 0
0.130656 0
0.130921 0
0.131186 0
0.131452 0
0.131719 0
0.131986 0
0.132254 0
0.132522 0
0.13279 0
0.13306 0
0.13333 0
0.1336 0
0.133871 0
0.134142 0
0.134414 0
0.134687 0
0.13496 0
0.135234 0
0.135508 0
0.135783 0
0.136058 0
0.136334 0
0.13661 0
0.136887 0
0.137165 0
0.137443 0
0.137722 0
0.138001 0
0.138281 0
0.138561 0
0.138842 0
0.139124 0
0.139406 0
0.139689 0
0.139972 0
0.140256 0
0.14054 0
0.140825 0
0.141111 0
0.141397 0
0.141684 0
0.141971 0
0.142259 0
0.142547 0
0.142836 0
0.143126 0
0.143416 0
0.143707 0
0.143998 0
0.14429 0
0.144583 0
0.144876 0
0.14517 0
0.145464 0
0.145759 0
0.146055 0
0.146351 0
0.146648 0
0.146945 0
0.147243 0
0.147542 0
0.147841 0
